Time, value
0.24523926,-2.84307958
0.24536133,-2.38430285
0.24548340,-1.73282112
0.24560547,-1.03983904
0.24572754,-0.45729602
0.24584961,-0.09712145
0.24597168,-0.00214709
0.24609375,-0.13673674
0.24621582,-0.39963086
0.24633789,-0.65524615
0.24645996,-0.77447763
0.24658203,-0.67338563
0.24670410,-0.33876080
0.24682617,0.16672494
0.24694824,0.72130222
0.24707031,1.17813992
0.24719238,1.40706251
0.24731445,1.33218339
0.24743652,0.95480648
0.24755859,0.35506411
0.24768066,-0.32828064
0.24780273,-0.93431357
0.24792480,-1.32260670
0.24804688,-1.41016062
0.24816895,-1.19239771
0.24829102,-0.74242926
0.24841309,-0.18891476
0.24853516,0.32116800
0.24865723,0.66430638
0.24877930,0.77500435
0.24890137,0.66338539
0.24902344,0.41093198
0.24914551,0.14563074
0.24926758,0.00361448
0.24938965,0.08821461
0.24951172,0.43808211
0.24963379,1.01349209
0.24975586,1.70483185
0.24987793,2.36102305
0.25000000,2.83000614
0.25012207,3.00000000
0.25024414,2.83000614
0.25036621,2.36102305
0.25048828,1.70483185
0.25061035,1.01349209
0.25073242,0.43808211
0.25085449,0.08821461
0.25097656,0.00361448
0.25109863,0.14563074
0.25122070,0.41093198
0.25134277,0.66338539
0.25146484,0.77500435
0.25158691,0.66430638
0.25170898,0.32116800
0.25183105,-0.18891476
0.25195312,-0.74242926
0.25207520,-1.19239771
0.25219727,-1.41016062
0.25231934,-1.32260670
0.25244141,-0.93431357
0.25256348,-0.32828064
0.25268555,0.35506411
0.25280762,0.95480648
0.25292969,1.33218339
0.25305176,1.40706251
0.25317383,1.17813992
0.25329590,0.72130222
0.25341797,0.16672494
0.25354004,-0.33876080
0.25366211,-0.67338563
0.25378418,-0.77447763
0.25390625,-0.65524615
0.25402832,-0.39963086
0.25415039,-0.13673674
0.25427246,-0.00214709
0.25439453,-0.09712145
0.25451660,-0.45729602
0.25463867,-1.03983904
0.25476074,-1.73282112
0.25488281,-2.38430285
0.25500488,-2.84307958
0.25512695,-2.99972234
0.25524902,-2.81644454
0.25537109,-2.33743815
0.25549316,-1.67678648
0.25561523,-0.98733638
0.25573730,-0.41923874
0.25585938,-0.07974306
0.25598145,-0.00545340
0.25610352,-0.15472654
0.25622559,-0.42221142
0.25634766,-0.67129286
0.25646973,-0.77516549
0.25659180,-0.65484475
0.25671387,-0.30330006
0.25683594,0.21117733
0.25695801,0.76338811
0.25708008,1.20627629
0.25720215,1.41275948
0.25732422,1.31253798
0.25744629,0.91346433
0.25756836,0.30137065
0.25769043,-0.38171074
0.25781250,-0.97493549
0.25793457,-1.34126519
0.25805664,-1.40346764
0.25817871,-1.16350997
0.25830078,-0.70001650
0.25842285,-0.14461715
0.25854492,0.35607203
0.25866699,0.68208072
0.25878906,0.77358860
0.25891113,0.64688243
0.25903320,0.38831718
0.25915527,0.12805276
0.25927734,0.00105608
0.25939941,0.10646346
0.25952148,0.47687529
0.25964355,1.06636824
0.25976562,1.76074390
0.25988770,2.40726855
0.26000977,2.85565970
0.26013184,2.99888948
0.26025391,2.80240011
0.26037598,2.31355728
0.26049805,1.64869542
0.26062012,0.96138076
0.26074219,0.40077091
0.26086426,0.07170666
0.26098633,0.00765884
0.26110840,0.16401579
0.26123047,0.43346004
0.26135254,0.67896137
0.26147461,0.77495795
0.26159668,0.64500274
0.26171875,0.28516354
0.26184082,-0.23350331
0.26196289,-0.78416928
0.26208496,-1.21976878
0.26220703,-1.41485682
0.26232910,-1.30198031
0.26245117,-0.89226650
0.26257324,-0.27434447
0.26269531,0.40821032
0.26281738,0.99469321
0.26293945,1.34984944
0.26306152,1.39937872
0.26318359,1.14851504
0.26330566,0.67858167
0.26342773,0.12260059
0.26354980,-0.37309543
0.26367188,-0.69039006
0.26379395,-0.77234072
0.26391602,-0.63830167
0.26403809,-0.37700012
0.26416016,-0.11958698
0.26428223,-0.00034612
0.26440430,-0.11624034
0.26452637,-0.49681453
0.26464844,-1.09307058
0.26477051,-1.78858979
0.26489258,-2.42991126
0.26501465,-2.86774156
0.26513672,-2.99750175
0.26525879,-2.78787839
0.26538086,-2.28938963
0.26550293,-1.62056906
0.26562500,-0.93563402
0.26574707,-0.38268343
0.26586914,-0.06410509
0.26599121,-0.01022560
0.26611328,-0.17349010
0.26623535,-0.44466877
0.26635742,-0.68638387
0.26647949,-0.77437884
0.26660156,-0.63478252
0.26672363,-0.26676517
0.26684570,0.25588330
0.26696777,0.80476338
0.26708984,1.23286844
0.26721191,1.41645054
0.26733398,1.29093699
0.26745605,0.87072793
0.26757812,0.24721252
0.26770020,-0.43455265
0.26782227,-1.01407237
0.26794434,-1.35793368
0.26806641,-1.39479866
0.26818848,-1.13316246
0.26831055,-0.65700733
0.26843262,-0.10068440
0.26855469,0.38982492
0.26867676,0.69831229
0.26879883,0.77073765
0.26892090,0.62951142
0.26904297,0.36568884
0.26916504,0.11134742
0.26928711,0.00002171
0.26940918,0.12645158
0.26953125,0.51710821
0.26965332,1.11993688
0.26977539,1.81634839
0.26989746,2.45222222
0.27001953,2.87932037
0.27014160,2.99555970
0.27026367,2.77288508
0.27038574,2.26494452
0.27050781,1.59241776
0.27062988,0.91010478
0.27075195,0.36498093
0.27087402,0.05693781
0.27099609,0.01314833
0.27111816,0.18314096
0.27124023,0.45582853
0.27136230,0.69355344
0.27148438,0.77342547
0.27160645,0.62418649
0.27172852,0.24811182
0.27185059,-0.27830785
0.27197266,-0.82516102
0.27209473,-1.24556869
0.27221680,-1.41753880
0.27233887,-1.27941151
0.27246094,-0.84885665
0.27258301,-0.21998522
0.27270508,0.46072765
0.27282715,1.03306590
0.27294922,1.36551569
0.27307129,1.38973056
0.27319336,1.11745968
0.27331543,0.63530313
0.27343750,0.07887764
0.27355957,-0.40625456
0.27368164,-0.70584623
0.27380371,-0.76878322
0.27392578,-0.62051933
0.27404785,-0.35439253
0.27416992,-0.10334206
0.27429199,-0.00008715
0.27441406,-0.13709645
0.27453613,-0.53775056
0.27465820,-1.14695784
0.27478027,-1.84400933
0.27490234,-2.47419275
0.27502441,-2.89039158
0.27514648,-2.99306409
0.27526855,-2.75742609
0.27539062,-2.24023137
0.27551270,-1.56425190
0.27563477,-0.88480157
0.27575684,-0.34766781
0.27587891,-0.05020409
0.27600098,-0.01642149
0.27612305,-0.19295980
0.27624512,-0.46693031
0.27636719,-0.70046329
0.27648926,-0.77209534
0.27661133,-0.61321725
0.27673340,-0.22921051
0.27685547,0.30076745
0.27697754,0.84535292
0.27709961,1.25786309
0.27722168,1.41811993
0.27734375,1.26740758
0.27746582,0.82666082
0.27758789,0.19267309
0.27770996,-0.48672529
0.27783203,-1.05166687
0.27795410,-1.37259345
0.27807617,-1.38417773
0.27819824,-1.10141432
0.27832031,-0.61347873
0.27844238,-0.05718930
0.27856445,0.42237860
0.27868652,0.71299092
0.27880859,0.76648148
0.27893066,0.61133317
0.27905273,0.34312036
0.27917480,0.09557874
0.27929688,0.00054657
0.27941895,0.14817402
0.27954102,0.55873569
0.27966309,1.17412406
0.27978516,1.87156224
0.27990723,2.49581434
0.28002930,2.90095082
0.28015137,2.99001592
0.28027344,2.74150748
0.28039551,2.21525967
0.28051758,1.53608182
0.28063965,0.85973277
0.28076172,0.33074832
0.28088379,0.04390296
0.28100586,0.02003939
0.28112793,0.20293799
0.28125000,0.47796510
0.28137207,0.70710678
0.28149414,0.77038615
0.28161621,0.60187759
0.28173828,0.21006842
0.28186035,-0.32325255
0.28198242,-0.86532984
0.28210449,-1.26974540
0.28222656,-1.41819250
0.28234863,-1.25492910
0.28247070,-0.80414875
0.28259277,-0.16528663
0.28271484,0.51253560
0.28283691,1.06986853
0.28295898,1.37916516
0.28308105,1.37814370
0.28320312,1.08503410
0.28332520,0.59154383
0.28344727,0.03562826
0.28356934,-0.43819142
0.28369141,-0.71974561
0.28381348,-0.76383663
0.28393555,-0.60196082
0.28405762,-0.33188152
0.28417969,-0.08806519
0.28430176,-0.00140392
0.28442383,-0.15968312
0.28454590,-0.58005749
0.28466797,-1.20142605
0.28479004,-1.89899678
0.28491211,-2.51707859
0.28503418,-2.91099392
0.28515625,-2.98641638
0.28527832,-2.72513552
0.28540039,-2.19003901
0.28552246,-1.50791782
0.28564453,-0.83490664
0.28576660,-0.31422649
0.28588867,-0.03803326
0.28601074,-0.02399620
0.28613281,-0.21306681
0.28625488,-0.48892398
0.28637695,-0.71347741
0.28649902,-0.76829580
0.28662109,-0.59017049
0.28674316,-0.19069285
0.28686523,0.34575356
0.28698730,0.88508263
0.28710938,1.28120951
0.28723145,1.41775528
0.28735352,1.24198019
0.28747559,0.78132888
0.28759766,0.13783640
0.28771973,-0.53814871
0.28784180,-1.08766431
0.28796387,-1.38522923
0.28808594,-1.37163216
0.28820801,-1.06832688
0.28833008,-0.56950816
0.28845215,-0.01420335
0.28857422,0.45368762
0.28869629,0.72610972
0.28881836,0.76085304
0.28894043,0.59241026
0.28906250,0.32068520
0.28918457,0.08080906
0.28930664,0.00266294
0.28942871,0.17162241
0.28955078,0.60170970
0.28967285,1.22885426
0.28979492,1.92630261
0.28991699,2.53797721
0.29003906,2.92051691
0.29016113,2.98226692
0.29028320,2.70831661
0.29040527,2.16457906
0.29052734,1.47977019
0.29064941,0.81033132
0.29077148,0.29810615
0.29089355,0.03259364
0.29101562,0.02828591
0.29113770,0.22333750
0.29125977,0.49979805
0.29138184,0.71956881
0.29150391,0.76582237
0.29162598,0.57809914
0.29174805,0.17109124
0.29187012,-0.36826086
0.29199219,-0.90460220
0.29211426,-1.29224950
0.29223633,-1.41680727
0.29235840,-1.22856517
0.29248047,-0.75820978
0.29260254,-0.11033300
0.29272461,0.56355485
0.29284668,1.10504781
0.29296875,1.39078428
0.29309082,1.36464704
0.29321289,1.05130066
0.29333496,0.54738145
0.29345703,-0.00707673
0.29357910,-0.46886195
0.29370117,-0.73208293
0.29382324,-0.75753531
0.29394531,-0.58268957
0.29406738,-0.30954055
0.29418945,-0.07381785
0.29431152,-0.00432720
0.29443359,-0.18399031
0.29455566,-0.62368588
0.29467773,-1.25639901
0.29479980,-1.95346947
0.29492188,-2.55850207
0.29504395,-2.92951603
0.29516602,-2.97756916
0.29528809,-2.69105738
0.29541016,-2.13888957
0.29553223,-1.45164919
0.29565430,-0.78601478
0.29577637,-0.28239092
0.29589844,-0.02758250
0.29602051,-0.03290235
0.29614258,-0.23374123
0.29626465,-0.51057847
0.29638672,-0.72537477
0.29650879,-0.76296417
0.29663086,-0.56566694
0.29675293,-0.15127116
0.29687500,0.39076478
0.29699707,0.92387953
0.29711914,1.30285961
0.29724121,1.41534766
0.29736328,1.21468854
0.29748535,0.73480016
0.29760742,0.08278702
0.29772949,-0.58874430
0.29785156,-1.12201279
0.29797363,-1.39582917
0.29809570,-1.35719244
0.29821777,-1.03396352
0.29833984,-0.52517345
0.29846191,0.02820336
0.29858398,0.48370934
0.29870605,0.73766510
0.29882812,0.75388816
0.29895020,0.57280691
0.29907227,0.29845674
0.29919434,0.06709895
0.29931641,0.00640008
0.29943848,0.19678504
0.29956055,0.64597942
0.29968262,1.28405058
0.29980469,1.98048707
0.29992676,2.57864518
0.30004883,2.93798773
0.30017090,2.97232497
0.30029297,2.67336457
0.30041504,2.11298037
0.30053711,1.42356501
0.30065918,0.76196489
0.30078125,0.26708425
0.30090332,0.02299807
0.30102539,0.03783921
0.30114746,0.24426911
0.30126953,0.52125644
0.30139160,0.73088924
0.30151367,0.75971971
0.30163574,0.55287744
0.30175781,0.13124034
0.30187988,-0.41325564
0.30200195,-0.94290572
0.30212402,-1.31303424
0.30224609,-1.41337587
0.30236816,-1.20035503
0.30249023,-0.71110884
0.30261230,-0.05520910
0.30273438,0.61370748
0.30285645,1.13855323
0.30297852,1.40036295
0.30310059,1.34927265
0.30322266,1.01632369
0.30334473,0.50289391
0.30346680,-0.04916802
0.30358887,-0.49822490
0.30371094,-0.74285628
0.30383301,-0.74991651
0.30395508,-0.56277057
0.30407715,-0.28744290
0.30419922,-0.06065965
0.30432129,-0.00888475
0.30444336,-0.21000461
0.30456543,-0.66858355
0.30468750,-1.31179916
0.30480957,-2.00734521
0.30493164,-2.59839867
0.30505371,-2.94592865
0.30517578,-2.96653643
0.30529785,-2.65524512
0.30541992,-2.08686134
0.30554199,-1.39552783
0.30566406,-0.73818934
0.30578613,-0.25218937
0.30590820,-0.01883837
0.30603027,-0.04309004
0.30615234,-0.25491222
0.30627441,-0.53182326
0.30639648,-0.73610632
0.30651855,-0.75608768
0.30664062,-0.53973444
0.30676270,-0.11100659
0.30688477,0.43572372
0.30700684,0.96167192
0.30712891,1.32276800
0.30725098,1.41089155
0.30737305,1.18556955
0.30749512,0.68714479
0.30761719,0.02760988
0.30773926,-0.63843487
0.30786133,-1.15466325
0.30798340,-1.40438491
0.30810547,-1.34089216
0.30822754,-0.99838950
0.30834961,-0.48055260
0.30847168,0.06996230
0.30859375,0.51240392
0.30871582,0.74765675
0.30883789,0.74562546
0.30895996,0.55258887
0.30908203,0.27650815
0.30920410,0.05450707
0.30932617,0.01178420
0.30944824,0.22364683
0.30957031,0.69149134
0.30969238,1.33963487
0.30981445,2.03403372
0.30993652,2.61775484
0.31005859,2.95333566
0.31018066,2.96020583
0.31030273,2.63670613
0.31042480,2.06054245
0.31054688,1.36754776
0.31066895,0.71469568
0.31079102,0.23770928
0.31091309,0.01510121
0.31103516,0.04864825
0.31115723,0.26566157
0.31127930,0.54227027
0.31140137,0.74102025
0.31152344,0.75206699
0.31164551,0.52624188
0.31176758,0.09057789
0.31188965,-0.45815929
0.31201172,-0.98016940
0.31213379,-1.33205566
0.31225586,-1.40789454
0.31237793,-1.17033719
0.31250000,-0.66291707
0.31262207,-0.00000000
0.31274414,0.66291707
0.31286621,1.17033719
0.31298828,1.40789454
0.31311035,1.33205566
0.31323242,0.98016940
0.31335449,0.45815929
0.31347656,-0.09057789
0.31359863,-0.52624188
0.31372070,-0.75206699
0.31384277,-0.74102025
0.31396484,-0.54227027
0.31408691,-0.26566157
0.31420898,-0.04864825
0.31433105,-0.01510121
0.31445312,-0.23770928
0.31457520,-0.71469568
0.31469727,-1.36754776
0.31481934,-2.06054245
0.31494141,-2.63670613
0.31506348,-2.96020583
0.31518555,-2.95333566
0.31530762,-2.61775484
0.31542969,-2.03403372
0.31555176,-1.33963487
0.31567383,-0.69149134
0.31579590,-0.22364683
0.31591797,-0.01178420
0.31604004,-0.05450707
0.31616211,-0.27650815
0.31628418,-0.55258887
0.31640625,-0.74562546
0.31652832,-0.74765675
0.31665039,-0.51240392
0.31677246,-0.06996230
0.31689453,0.48055260
0.31701660,0.99838950
0.31713867,1.34089216
0.31726074,1.40438491
0.31738281,1.15466325
0.31750488,0.63843487
0.31762695,-0.02760988
0.31774902,-0.68714479
0.31787109,-1.18556955
0.31799316,-1.41089155
0.31811523,-1.32276800
0.31823730,-0.96167192
0.31835938,-0.43572372
0.31848145,0.11100659
0.31860352,0.53973444
0.31872559,0.75608768
0.31884766,0.73610632
0.31896973,0.53182326
0.31909180,0.25491222
0.31921387,0.04309004
0.31933594,0.01883837
0.31945801,0.25218937
0.31958008,0.73818934
0.31970215,1.39552783
0.31982422,2.08686134
0.31994629,2.65524512
0.32006836,2.96653643
0.32019043,2.94592865
0.32031250,2.59839867
0.32043457,2.00734521
0.32055664,1.31179916
0.32067871,0.66858355
0.32080078,0.21000461
0.32092285,0.00888475
0.32104492,0.06065965
0.32116699,0.28744290
0.32128906,0.56277057
0.32141113,0.74991651
0.32153320,0.74285628
0.32165527,0.49822490
0.32177734,0.04916802
0.32189941,-0.50289391
0.32202148,-1.01632369
0.32214355,-1.34927265
0.32226562,-1.40036295
0.32238770,-1.13855323
0.32250977,-0.61370748
0.32263184,0.05520910
0.32275391,0.71110884
0.32287598,1.20035503
0.32299805,1.41337587
0.32312012,1.31303424
0.32324219,0.94290572
0.32336426,0.41325564
0.32348633,-0.13124034
0.32360840,-0.55287744
0.32373047,-0.75971971
0.32385254,-0.73088924
0.32397461,-0.52125644
0.32409668,-0.24426911
0.32421875,-0.03783921
0.32434082,-0.02299807
0.32446289,-0.26708425
0.32458496,-0.76196489
0.32470703,-1.42356501
0.32482910,-2.11298037
0.32495117,-2.67336457
0.32507324,-2.97232497
0.32519531,-2.93798773
0.32531738,-2.57864518
0.32543945,-1.98048707
0.32556152,-1.28405058
0.32568359,-0.64597942
0.32580566,-0.19678504
0.32592773,-0.00640008
0.32604980,-0.06709895
0.32617188,-0.29845674
0.32629395,-0.57280691
0.32641602,-0.75388816
0.32653809,-0.73766510
0.32666016,-0.48370934
0.32678223,-0.02820336
0.32690430,0.52517345
0.32702637,1.03396352
0.32714844,1.35719244
0.32727051,1.39582917
0.32739258,1.12201279
0.32751465,0.58874430
0.32763672,-0.08278702
0.32775879,-0.73480016
0.32788086,-1.21468854
0.32800293,-1.41534766
0.32812500,-1.30285961
0.32824707,-0.92387953
0.32836914,-0.39076478
0.32849121,0.15127116
0.32861328,0.56566694
0.32873535,0.76296417
0.32885742,0.72537477
0.32897949,0.51057847
0.32910156,0.23374123
0.32922363,0.03290235
0.32934570,0.02758250
0.32946777,0.28239092
0.32958984,0.78601478
0.32971191,1.45164919
0.32983398,2.13888957
0.32995605,2.69105738
0.33007812,2.97756916
0.33020020,2.92951603
0.33032227,2.55850207
0.33044434,1.95346947
0.33056641,1.25639901
0.33068848,0.62368588
0.33081055,0.18399031
0.33093262,0.00432720
0.33105469,0.07381785
0.33117676,0.30954055
0.33129883,0.58268957
0.33142090,0.75753531
0.33154297,0.73208293
0.33166504,0.46886195
0.33178711,0.00707673
0.33190918,-0.54738145
0.33203125,-1.05130066
0.33215332,-1.36464704
0.33227539,-1.39078428
0.33239746,-1.10504781
0.33251953,-0.56355485
0.33264160,0.11033300
0.33276367,0.75820978
0.33288574,1.22856517
0.33300781,1.41680727
0.33312988,1.29224950
0.33325195,0.90460220
0.33337402,0.36826086
0.33349609,-0.17109124
0.33361816,-0.57809914
0.33374023,-0.76582237
0.33386230,-0.71956881
0.33398438,-0.49979805
0.33410645,-0.22333750
0.33422852,-0.02828591
0.33435059,-0.03259364
0.33447266,-0.29810615
0.33459473,-0.81033132
0.33471680,-1.47977019
0.33483887,-2.16457906
0.33496094,-2.70831661
0.33508301,-2.98226692
0.33520508,-2.92051691
0.33532715,-2.53797721
0.33544922,-1.92630261
0.33557129,-1.22885426
0.33569336,-0.60170970
0.33581543,-0.17162241
0.33593750,-0.00266294
0.33605957,-0.08080906
0.33618164,-0.32068520
0.33630371,-0.59241026
0.33642578,-0.76085304
0.33654785,-0.72610972
0.33666992,-0.45368762
0.33679199,0.01420335
0.33691406,0.56950816
0.33703613,1.06832688
0.33715820,1.37163216
0.33728027,1.38522923
0.33740234,1.08766431
0.33752441,0.53814871
0.33764648,-0.13783640
0.33776855,-0.78132888
0.33789062,-1.24198019
0.33801270,-1.41775528
0.33813477,-1.28120951
0.33825684,-0.88508263
0.33837891,-0.34575356
0.33850098,0.19069285
0.33862305,0.59017049
0.33874512,0.76829580
0.33886719,0.71347741
0.33898926,0.48892398
0.33911133,0.21306681
0.33923340,0.02399620
0.33935547,0.03803326
0.33947754,0.31422649
0.33959961,0.83490664
0.33972168,1.50791782
0.33984375,2.19003901
0.33996582,2.72513552
0.34008789,2.98641638
0.34020996,2.91099392
0.34033203,2.51707859
0.34045410,1.89899678
0.34057617,1.20142605
0.34069824,0.58005749
0.34082031,0.15968312
0.34094238,0.00140392
0.34106445,0.08806519
0.34118652,0.33188152
0.34130859,0.60196082
0.34143066,0.76383663
0.34155273,0.71974561
0.34167480,0.43819142
0.34179688,-0.03562826
0.34191895,-0.59154383
0.34204102,-1.08503410
0.34216309,-1.37814370
0.34228516,-1.37916516
0.34240723,-1.06986853
0.34252930,-0.51253560
0.34265137,0.16528663
0.34277344,0.80414875
0.34289551,1.25492910
0.34301758,1.41819250
0.34313965,1.26974540
0.34326172,0.86532984
0.34338379,0.32325255
0.34350586,-0.21006842
0.34362793,-0.60187759
0.34375000,-0.77038615
0.34387207,-0.70710678
0.34399414,-0.47796510
0.34411621,-0.20293799
0.34423828,-0.02003939
0.34436035,-0.04390296
0.34448242,-0.33074832
0.34460449,-0.85973277
0.34472656,-1.53608182
0.34484863,-2.21525967
0.34497070,-2.74150748
0.34509277,-2.99001592
0.34521484,-2.90095082
0.34533691,-2.49581434
0.34545898,-1.87156224
0.34558105,-1.17412406
0.34570312,-0.55873569
0.34582520,-0.14817402
0.34594727,-0.00054657
0.34606934,-0.09557874
0.34619141,-0.34312036
0.34631348,-0.61133317
0.34643555,-0.76648148
0.34655762,-0.71299092
0.34667969,-0.42237860
0.34680176,0.05718930
0.34692383,0.61347873
0.34704590,1.10141432
0.34716797,1.38417773
0.34729004,1.37259345
0.34741211,1.05166687
0.34753418,0.48672529
0.34765625,-0.19267309
0.34777832,-0.82666082
0.34790039,-1.26740758
0.34802246,-1.41811993
0.34814453,-1.25786309
0.34826660,-0.84535292
0.34838867,-0.30076745
0.34851074,0.22921051
0.34863281,0.61321725
0.34875488,0.77209534
0.34887695,0.70046329
0.34899902,0.46693031
0.34912109,0.19295980
0.34924316,0.01642149
0.34936523,0.05020409
0.34948730,0.34766781
0.34960938,0.88480157
0.34973145,1.56425190
0.34985352,2.24023137
0.34997559,2.75742609
0.35009766,2.99306409
0.35021973,2.89039158
0.35034180,2.47419275
0.35046387,1.84400933
0.35058594,1.14695784
0.35070801,0.53775056
0.35083008,0.13709645
0.35095215,0.00008715
0.35107422,0.10334206
0.35119629,0.35439253
0.35131836,0.62051933
0.35144043,0.76878322
0.35156250,0.70584623
0.35168457,0.40625456
0.35180664,-0.07887764
0.35192871,-0.63530313
0.35205078,-1.11745968
0.35217285,-1.38973056
0.35229492,-1.36551569
0.35241699,-1.03306590
0.35253906,-0.46072765
0.35266113,0.21998522
0.35278320,0.84885665
0.35290527,1.27941151
0.35302734,1.41753880
0.35314941,1.24556869
0.35327148,0.82516102
0.35339355,0.27830785
0.35351562,-0.24811182
0.35363770,-0.62418649
0.35375977,-0.77342547
0.35388184,-0.69355344
0.35400391,-0.45582853
0.35412598,-0.18314096
0.35424805,-0.01314833
0.35437012,-0.05693781
0.35449219,-0.36498093
0.35461426,-0.91010478
0.35473633,-1.59241776
0.35485840,-2.26494452
0.35498047,-2.77288508
0.35510254,-2.99555970
0.35522461,-2.87932037
0.35534668,-2.45222222
0.35546875,-1.81634839
0.35559082,-1.11993688
0.35571289,-0.51710821
0.35583496,-0.12645158
0.35595703,-0.00002171
0.35607910,-0.11134742
0.35620117,-0.36568884
0.35632324,-0.62951142
0.35644531,-0.77073765
0.35656738,-0.69831229
0.35668945,-0.38982492
0.35681152,0.10068440
0.35693359,0.65700733
0.35705566,1.13316246
0.35717773,1.39479866
0.35729980,1.35793368
0.35742188,1.01407237
0.35754395,0.43455265
0.35766602,-0.24721252
0.35778809,-0.87072793
0.35791016,-1.29093699
0.35803223,-1.41645054
0.35815430,-1.23286844
0.35827637,-0.80476338
0.35839844,-0.25588330
0.35852051,0.26676517
0.35864258,0.63478252
0.35876465,0.77437884
0.35888672,0.68638387
0.35900879,0.44466877
0.35913086,0.17349010
0.35925293,0.01022560
0.35937500,0.06410509
0.35949707,0.38268343
0.35961914,0.93563402
0.35974121,1.62056906
0.35986328,2.28938963
0.35998535,2.78787839
0.36010742,2.99750175
0.36022949,2.86774156
0.36035156,2.42991126
0.36047363,1.78858979
0.36059570,1.09307058
0.36071777,0.49681453
0.36083984,0.11624034
0.36096191,0.00034612
0.36108398,0.11958698
0.36120605,0.37700012
0.36132812,0.63830167
0.36145020,0.77234072
0.36157227,0.69039006
0.36169434,0.37309543
0.36181641,-0.12260059
0.36193848,-0.67858167
0.36206055,-1.14851504
0.36218262,-1.39937872
0.36230469,-1.34984944
0.36242676,-0.99469321
0.36254883,-0.40821032
0.36267090,0.27434447
0.36279297,0.89226650
0.36291504,1.30198031
0.36303711,1.41485682
0.36315918,1.21976878
0.36328125,0.78416928
0.36340332,0.23350331
0.36352539,-0.28516354
0.36364746,-0.64500274
0.36376953,-0.77495795
0.36389160,-0.67896137
0.36401367,-0.43346004
0.36413574,-0.16401579
0.36425781,-0.00765884
0.36437988,-0.07170666
0.36450195,-0.40077091
0.36462402,-0.96138076
0.36474609,-1.64869542
0.36486816,-2.31355728
0.36499023,-2.80240011
0.36511230,-2.99888948
0.36523438,-2.85565970
0.36535645,-2.40726855
0.36547852,-1.76074390
0.36560059,-1.06636824
0.36572266,-0.47687529
0.36584473,-0.10646346
0.36596680,-0.00105608
0.36608887,-0.12805276
0.36621094,-0.38831718
0.36633301,-0.64688243
0.36645508,-0.77358860
0.36657715,-0.68208072
0.36669922,-0.35607203
0.36682129,0.14461715
0.36694336,0.70001650
0.36706543,1.16350997
0.36718750,1.40346764
0.36730957,1.34126519
0.36743164,0.97493549
0.36755371,0.38171074
0.36767578,-0.30137065
0.36779785,-0.91346433
0.36791992,-1.31253798
0.36804199,-1.41275948
0.36816406,-1.20627629
0.36828613,-0.76338811
0.36840820,-0.21117733
0.36853027,0.30330006
0.36865234,0.65484475
0.36877441,0.77516549
0.36889648,0.67129286
0.36901855,0.42221142
0.36914062,0.15472654
0.36926270,0.00545340
0.36938477,0.07974306
0.36950684,0.41923874
0.36962891,0.98733638
0.36975098,1.67678648
0.36987305,2.33743815
0.36999512,2.81644454
0.37011719,2.99972234
0.37023926,2.84307958
0.37036133,2.38430285
0.37048340,1.73282112
0.37060547,1.03983904
0.37072754,0.45729602
0.37084961,0.09712145
0.37097168,0.00214709
0.37109375,0.13673674
0.37121582,0.39963086
0.37133789,0.65524615
0.37145996,0.77447763
0.37158203,0.67338563
0.37170410,0.33876080
0.37182617,-0.16672494
0.37194824,-0.72130222
0.37207031,-1.17813992
0.37219238,-1.40706251
0.37231445,-1.33218339
0.37243652,-0.95480648
0.37255859,-0.35506411
0.37268066,0.32828064
0.37280273,0.93431357
0.37292480,1.32260670
0.37304688,1.41016062
0.37316895,1.19239771
0.37329102,0.74242926
0.37341309,0.18891476
0.37353516,-0.32116800
0.37365723,-0.66430638
0.37377930,-0.77500435
0.37390137,-0.66338539
0.37402344,-0.41093198
0.37414551,-0.14563074
0.37426758,-0.00361448
0.37438965,-0.08821461
0.37451172,-0.43808211
0.37463379,-1.01349209
0.37475586,-1.70483185
0.37487793,-2.36102305
0.37500000,-2.83000614
0.37512207,-3.00000000
0.37524414,-2.83000614
0.37536621,-2.36102305
0.37548828,-1.70483185
0.37561035,-1.01349209
0.37573242,-0.43808211
0.37585449,-0.08821461
0.37597656,-0.00361448
0.37609863,-0.14563074
0.37622070,-0.41093198
0.37634277,-0.66338539
0.37646484,-0.77500435
0.37658691,-0.66430638
0.37670898,-0.32116800
0.37683105,0.18891476
0.37695312,0.74242926
0.37707520,1.19239771
0.37719727,1.41016062
0.37731934,1.32260670
0.37744141,0.93431357
0.37756348,0.32828064
0.37768555,-0.35506411
0.37780762,-0.95480648
0.37792969,-1.33218339
0.37805176,-1.40706251
0.37817383,-1.17813992
0.37829590,-0.72130222
0.37841797,-0.16672494
0.37854004,0.33876080
0.37866211,0.67338563
0.37878418,0.77447763
0.37890625,0.65524615
0.37902832,0.39963086
0.37915039,0.13673674
0.37927246,0.00214709
0.37939453,0.09712145
0.37951660,0.45729602
0.37963867,1.03983904
0.37976074,1.73282112
0.37988281,2.38430285
0.38000488,2.84307958
0.38012695,2.99972234
0.38024902,2.81644454
0.38037109,2.33743815
0.38049316,1.67678648
0.38061523,0.98733638
0.38073730,0.41923874
0.38085938,0.07974306
0.38098145,0.00545340
0.38110352,0.15472654
0.38122559,0.42221142
0.38134766,0.67129286
0.38146973,0.77516549
0.38159180,0.65484475
0.38171387,0.30330006
0.38183594,-0.21117733
